pdf_name,file_hash,file_size_bytes,pdf_version,num_pages,num_objects,num_stream_objects,num_embedded_files,num_annotation_objects,num_form_fields,creation_date_ts,mod_date_ts,creation_mod_date_diff,avg_entropy_per_stream,max_entropy_per_stream,min_entropy_per_stream,std_entropy_per_stream,num_streams_entropy_gt_threshold,num_encrypted_streams,num_corrupted_objects,num_objects_with_random_markers,has_broken_name_trees,num_suspicious_filters,has_javascript,has_launch_actions,avg_file_size_per_page,compression_ratio,num_eof_markers,extraction_success,extraction_time_ms,error_count,label
FMKUKISD27PIQH3UAZ5GCM66QIJJV3G4.pdf,b5a62cf5ffdf64712d406f7093235d625ec98fa1156cde5762ec57042ce61850,241708,1.5,1,6,5,0,0,0,98282,98282,0,7.0147122068955845,7.989596177310524,2.5,1.736880639311382,8,0,0,0,False,5,False,True,241708.0,241708.0,1,True,36,0,0
WPMW6LHFZX2C5ZMPDSVYP7FF7GTOL6QO.pdf,75c1603fa364659cdaedfb4d76312eeae525048195136c3f5e816f5bd8645e51,183193,1.3,1,6,5,0,0,0,0,0,0,7.28812012001095,7.98524310048911,1.584962500721156,1.8290640948492536,9,0,0,0,False,13,False,False,183193.0,183193.0,1,True,26,0,0
WFMYY4FTQ2IYW3TPG7G5H6OJVMS2B2YD.pdf,5d4100f08e869deaefb590c0b1207251e4f39080214aff822ad0f5c7c32a6f43,304812,1.5,3,18,15,0,0,0,950644,950644,0,6.852286660415336,7.992130309022063,1.0,2.130894179681752,8,0,0,0,False,9,False,False,101604.0,101604.0,1,True,37,0,0
f415cd9cf7bdca0a6a1fde12e0930661927d5b3b.pdf,4e61227518aa7a789d2664dec33f91b37e32c3931a9e7f547663f9e5feeb646e,423212,1.4,5,30,25,0,0,0,359903,252987,106916,7.147829346829521,7.968071181724946,1.0,1.9524795396958425,10,0,0,0,False,28,False,True,84642.4,84642.4,1,True,51,0,0
4VXCOS4VUT37JP4BK425KOKWXRYTMJDO.pdf,7de4cd71fb4507db6179311b70c95cfd3f90e062d9e96e190a2e676eb077069c,66635,1.6,3,18,15,0,0,0,515667,451392,64275,7.25421232548072,7.975563614970456,2.321928094887362,1.669786377632956,9,0,0,0,False,4,False,False,22211.666666666668,22211.666666666668,1,True,16,0,0
S5CJJFU7S3CL63MXIJRZOOFWZEMRLAA4.pdf,b35d2fe8b7453562c8458cf0dd929f597db4162819472f3a3677a20e345d7f84,39312,1.4,13,78,65,0,0,0,197403,466672,269269,6.564584110057684,7.87020135002113,1.0,2.2669544463177704,8,0,0,0,False,15,False,False,3024.0,3024.0,1,True,15,0,0
ZZQLCOG5KWQV2VU4YXWFHHZJV6FDFGK5.pdf,dd5841139adaf42bb2e9fcea8e936e4589d6c266c83c58af92054a82b731f54b,245199,1.5,1,6,5,0,0,0,201126,201126,0,7.013074473173645,7.990362827681826,2.5032583347756456,1.7685103792431258,8,0,0,0,False,5,False,False,245199.0,245199.0,1,True,31,0,0
SZDKLCZIHUA5UQPEEMK4US67FDHO4SZD.pdf,0a1665eebbc47ae25d5b722e997bf0d8d6fcee0deee4c70c59127d511f313a94,22049,1.3,4,24,20,0,0,0,102924,75774,27150,6.679107869043414,7.914177044607816,2.725480556997868,1.8016132879617304,8,0,0,0,False,12,False,False,5512.25,5512.25,1,True,10,0,0
CHEMISTRY-2 - WazaElimu.com (1).pdf,96a04ad8ed2748997969b8d904d7bc85f3444208c079408ff3cc2452d051ec55,11008652,1.3,21,126,105,0,0,1,0,0,0,7.321784270849495,7.981466719006512,1.0,1.9992526337354861,10,0,0,0,False,21,True,False,524221.5238095238,524221.5238095238,1,True,1218,0,0
3KF674T52XCSSWUXJN6WRXYXLXBCQI3P.pdf,9427d93620aa5439983588c865370681769a2c5cab8c1ad567c985eb07c03d5f,2399103,1.5,261,1566,1305,0,0,1,38590,449354,410764,7.348473970428798,7.983018175082234,1.584962500721156,1.8236932886666737,10,0,0,0,False,502,False,True,9191.965517241379,9191.965517241379,1,True,395,0,0
application-form-20241114B_444.pdf,74a5089f3f0b62360faa35f9b9ab090ec5f49814cd239b9907c236ffa30391d8,96329,1.4,2,12,10,0,0,0,587116,0,587116,7.40465952711252,7.9523618536911025,2.725480556997868,1.4828091944181923,10,0,0,0,False,7,False,False,48164.5,48164.5,1,True,22,0,0
CUZ2NR6XAEBYXKYB5AQ2C5IEHOWRBC6E.pdf,b19397042680033c084ec0851a87f8be2c747bbf2858b9803d071b57d4294b73,249999,1.5,1,6,5,0,0,0,978769,978769,0,7.064975860311424,7.99035504339358,2.5032583347756456,1.7482276949199362,9,0,0,0,False,5,False,False,249999.0,249999.0,1,True,31,0,0
LAB 1 EMAIL FORENSIC.pdf,6d2f89429c08c72c39f51e6a23062d966f1f7df3be1652b99ef098fc30f63d1b,683330,1.7,12,72,60,0,0,0,960916,960916,0,7.911040670931115,7.9857247503728575,7.581367056765552,0.11616048936047181,10,0,0,0,False,30,False,False,56944.166666666664,56944.166666666664,1,True,83,0,0
2KQDEYIMQDVT2DUARRCJV5HEUYY2HO7H.pdf,19cab072d8e4653c1eec16b3f9db526c8fd39f1428f6ad5f188b772fd6f95362,5625,1.5,1,6,5,0,0,0,663423,663423,0,6.089498772477037,7.784224511249396,4.350374689379189,1.254444852169841,2,0,0,0,False,3,False,False,5625.0,5625.0,1,True,6,0,0
